73318,VILLAREMBERT,73300
62479,LABEUVRIERE,62122
65339,ORINCLES,65380
57318,HERMELANGE,57790
21052,BEAULIEU,21510
24320,PAYZAC,24270
59549,SALESCHES,59218
67334,NIEDERSTEINBACH,67510
52245,HUMBERVILLE,52700
59566,SEQUEDIN,59320
38442,ST PIERRE DE CHARTREUSE,38380
64554,VIELLENAVE D ARTHEZ,64170
76416,MATHONVILLE,76680
40250,ST AVIT,40090
03057,LA CHAPELLE AUX CHASSES,3230
08103,CHARBOGNE,8130
43223,ST ROMAIN LACHALM,43620
59281,HANTAY,59496
04045,CERESTE,4280
24309,NEUVIC,24190
62488,LANDRETHUN LES ARDRES,62610
40173,MARPAPS,40330
62005,ACHIET LE GRAND,62121
02788,VERSIGNY,2800
64432,OSSAS SUHARE,64470
27482,LA PYLE,27370
80487,LONGAVESNES,80240
62328,FERFAY,62260
27027,LES AUTHIEUX,27220
64004,ABITAIN,64390
51047,BELVAL EN ARGONNE,51330
19195,ST CYPRIEN,19130
22210,PLOUBAZLANEC,22620
32161,IZOTGES,32400
27331,HEUBECOURT HARICOURT,27630
76569,STE COLOMBE,76460
54474,STE GENEVIEVE,54700
2B169,MOROSAGLIA,20218
21272,LE VAL LARREY,21390
42289,ST SYMPHORIEN DE LAY,42470
26283,ROTTIER,26470
50195,GATHEMO,50150
39298,LONGCOCHON,39250
02212,CONDREN,2700
86002,AMBERRE,86110
89081,LA CHAPELLE VAUPELTEIGNE,89800
45031,BELLEGARDE,45270
02341,GERCY,2140
62718,ROEUX,62118
31367,MONTCLAR DE COMMINGES,31220
21262,FAVEROLLES LES LUCEY,21290
59653,WAVRIN,59136
88324,LA NEUVEVILLE SOUS CHATENOIS,88170
70280,GRAY LA VILLE,70100
14353,LANDES SUR AJON,14310
29236,RIEC SUR BELON,29340
47318,VIANNE,47230
39437,PONT DU NAVOY,39300
03202,NOYANT D ALLIER,3210
77255,LIVRY SUR SEINE,77000
57139,CHERISEY,57420
97422,LE TAMPON,97418
77242,JUTIGNY,77650
21492,POMMARD,21630
77115,CHEVRY EN SEREINE,77710
31485,ST GERMIER,31290
70515,LE VAL DE GOUHENANS,70200
58140,LAROCHEMILLAY,58370
11004,ALAIGNE,11240
79198,PAIZAY LE CHAPT,79170
95210,ENGHIEN LES BAINS,95880
02086,BICHANCOURT,2300
32062,BOURROUILLAN,32370
67542,WINTZENHEIM KOCHERSBERG,67370
95428,MONTMORENCY,95160
62072,BAILLEULMONT,62123
86210,ROIFFE,86120
51441,PONTHION,51300
91249,FORGES LES BAINS,91470
56156,PERSQUEN,56160
26035,BEAUFORT SUR GERVANNE,26400
36034,CHABRIS,36210
13049,LAMANON,13113
28090,LES CHATELETS,28270
52085,BUXIERES LES CLEFMONT,52240
14554,LE CASTELET,14540
43135,LE MONASTIER SUR GAZEILLE,43150
14019,ARGANCHY,14400
30260,ST HILAIRE D OZILHAN,30210
77487,VAUX LE PENIL,77000
44107,MOUZEIL,44850
71439,ST LEGER LES PARAY,71600
26096,CLERIEUX,26260
60617,SERMAIZE,60400
76445,MONTEROLIER,76680
54426,PIERRE LA TREICHE,54200
63119,CONDAT LES MONTBOISSIER,63490
02074,BERTAUCOURT EPOURDON,2800
01369,ST JUST,1250
57244,GARREBOURG,57820
64288,LABASTIDE CEZERACQ,64170
63442,VALZ SOUS CHATEAUNEUF,63580
29072,GUILVINEC,29730
71111,CHASSY,71130
43004,ALLEYRAC,43150
97229,SCHOELCHER,97233
62475,IVERGNY,62810
80516,MARQUAIX,80240
16425,YVRAC ET MALLEYRAND,16110
65205,GOUAUX,65240
34179,MURVIEL LES MONTPELLIER,34570
04139,NOYERS SUR JABRON,4200
40019,AUREILHAN,40200
46230,PUYJOURDES,46260
62381,GOUY EN TERNOIS,62127
21326,JOURS LES BAIGNEUX,21450
21060,BELLENEUVE,21310
76400,LUNERAY,76810
63146,EGLISENEUVE PRES BILLOM,63160
85193,ROSNAY,85320
43023,BEAUNE SUR ARZON,43500
12269,LA SERRE,12380
51241,EUVY,51230
77517,VILLEVAUDE,77410
40196,MONTSOUE,40500
02185,CHEZY EN ORXOIS,2810
39470,LES ROUSSES,39220
81291,TAIX,81130
41182,PRAY,41190
56140,MOREAC,56500
28321,ROUVRES,28260
65398,SALECHAN,65370
09225,PAMIERS,9100
68327,STETTEN,68510
63072,CHABRELOCHE,63250
50507,ST MARCOUF,50310
02514,MONTIGNY LENGRAIN,2290
52110,CHARMES LA GRANDE,52110
11398,TREILLES,11510
02831,WATIGNY,2830
05107,PUY ST ANDRE,5100
35215,PARIGNE,35133
16398,VERNEUIL,16310
55296,L ISLE EN RIGAULT,55000
89382,SEIGNELAY,89250
14316,GRANGUES,14160
21199,CORSAINT,21460
22359,TREGROM,22420
88425,ST MAURICE SUR MORTAGNE,88700
24025,BARS,24210
93064,ROSNY SOUS BOIS,93110
24456,ST MARTIN DES COMBES,24140
61098,LA CHAPELLE PRES SEES,61500
89023,AUGY,89290
62552,MARESQUEL ECQUEMICOURT,62990
42124,LUPE,42520
49140,FONTEVRAUD L ABBAYE,49590
31549,SODE,31110
77202,LA GENEVRAYE,77690
14335,HOTOT EN AUGE,14430
76130,BOUELLES,76270
54142,CRANTENOY,54740
51306,JOISELLE,51310
88494,VAUBEXY,88500
31566,VALLEGUE,31290
49267,ST BARTHELEMY D ANJOU,49124
40004,ANGRESSE,40150
57702,VAXY,57170
59524,SAINGHIN EN WEPPES,59184
85082,LES EPESSES,85590
03083,CONTIGNY,3500
51380,MONTMIRAIL,51210
24409,ST FRONT DE PRADOUX,24400
63177,ISSERTEAUX,63270
27658,LE TREMBLAY OMONVILLE,27110
70133,CHARGEY LES PORT,70170
64253,GURS,64190
19035,CHABRIGNAC,19350
63350,ST GEORGES SUR ALLIER,63800
86070,CHAUVIGNY,86300
74183,MIEUSSY,74440
31565,VALENTINE,31800
71255,LESME,71140
01364,ST JEAN SUR REYSSOUZE,1560
57129,CHARLY ORADOUR,57640
64345,LOHITZUN OYHERCQ,64120
83008,BAGNOLS EN FORET,83600
63403,ST VINCENT,63320
39022,ASNANS BEAUVOISIN,39120
08389,ST MARCEL,8460
60651,ULLY ST GEORGES,60730
46264,ST DENIS CATUS,46150
61473,SEVRAI,61150
65433,SOUES,65430
88058,BIECOURT,88170
38454,ST SAUVEUR,38160
26361,VALDROME,26310
47073,COURS,47360
59313,HORDAIN,59111
55471,SAULMORY VILLEFRANCHE,55110
49107,CORNILLE LES CAVES,49140
52464,SAULLES,52500
87077,JANAILHAC,87800
22005,BELLE ISLE EN TERRE,22810
62772,SALPERWICK,62500
64219,ESTIALESCQ,64290
40035,BENESSE LES DAX,40180
76039,LES AUTHIEUX SUR LE PORT ST OUEN,76520
51458,REUVES,51120
69212,ST JEAN DES VIGNES,69380
29221,PORSPODER,29840
76354,HENOUVILLE,76840
80829,Y,80190
89345,ST FLORENTIN,89600
60224,ETAVIGNY,60620
15029,CASSANIOUZE,15340
60635,THIVERNY,60160
60177,CRESSONSACQ,60190
88325,LA NEUVEVILLE SOUS MONTFORT,88800
41123,MARCHENOIR,41370
67506,VENDENHEIM,67550
59169,DAMOUSIES,59680
69029,BRON,69500
33544,LE VERDON SUR MER,33123
23079,FELLETIN,23500
12113,GRAMOND,12160
15199,ST MARTIAL,15110
25159,COLOMBIER FONTAINE,25260
25136,CHAUCENNE,25170
24151,DOISSAT,24170
86151,MAULAY,86200
25447,PASSONFONTAINE,25690
15067,LE FAU,15140
48074,HURES LA PARADE,48150
67413,ROSTEIG,67290
49218,MONTREVAULT SUR EVRE,49600
35219,PIPRIAC,35550
32134,FREGOUVILLE,32490
80220,COURTEMANCHE,80500
32220,LUPPE VIOLLES,32110
10155,FONTETTE,10360
83035,LE CASTELLET,83330
81083,DURFORT,81540
80343,FRAMICOURT,80140
67035,BERSTHEIM,67170
88174,FOMEREY,88390
54166,DOMMARTIN LA CHAUSSEE,54470
58120,GACOGNE,58140
65334,OMEX,65100
49371,VEZINS,49340
81040,BROUSSE,81440
46204,MONTFAUCON,46240
08279,MARS SOUS BOURCQ,8400
53100,FOUGEROLLES DU PLESSIS,53190
64107,BEHORLEGUY,64220
21059,BELLEFOND,21490
39025,AUGEA,39190
17292,PUY DU LAC,17380
17011,ANNEPONT,17350
71433,ST JULIEN DE CIVRY,71800
76436,LE MESNIL SOUS JUMIEGES,76480
78242,FONTENAY LE FLEURY,78330
38395,PLATEAU DES PETITES ROCHES,38660
54045,BARBONVILLE,54360
31025,AUREVILLE,31320
12296,VIALA DU TARN,12490
24217,JOURNIAC,24260
02690,STE PREUVE,2350
21018,ARCEY,21410
67163,GOUGENHEIM,67270
65077,BEAUCENS,65400
32028,BARCUGNAN,32170
21667,VERONNES,21260
74239,ST JEAN DE SIXT,74450
63192,LA TOUR D AUVERGNE,63680
31317,MARIGNAC LASCLARES,31430
60680,VILLENEUVE SUR VERBERIE,60410
91469,ORMOY LA RIVIERE,91150
51299,ISLES SUR SUIPPE,51110
60131,CATHEUX,60360
89286,PARLY,89240
43157,LE PUY EN VELAY,43000
37252,SOUVIGNY DE TOURAINE,37530
10218,MAISONS LES CHAOURCE,10210
22168,PERROS GUIREC,22700
26311,ST LAURENT EN ROYANS,26190
07145,LUSSAS,7170
11211,MAGRIE,11300
51559,SUIPPES,51600
33429,ST LEGER DE BALSON,33113
18019,AZY,18220
47217,PUYMIROL,47270
71580,VINCELLES,71500
27271,FRESNEY,27220
2B230,PIEVE,20246
11193,LASSERRE DE PROUILLE,11270
31244,JUZET DE LUCHON,31110
62071,BAILLEUL LES PERNES,62550
38516,LA TRONCHE,38700
64002,ABERE,64160
27124,CAILLY SUR EURE,27490
31305,LOUDET,31580
77385,REBAIS,77510
95488,PIERRELAYE,95480
08501,WILLIERS,8110
60145,CHELLES,60350
68276,RIMBACHZELL,68500
42105,GREZIEUX LE FROMENTAL,42600
24130,CONDAT SUR VEZERE,24570
58303,VARENNES VAUZELLES,58640
08483,VILLE SUR LUMES,8440
45147,FLEURY LES AUBRAIS,45400
01291,PERREX,1540
49244,MAUGES SUR LOIRE,49620
21107,BRETIGNY,21490
29153,NEVEZ,29920
80801,VILLERS CARBONNEL,80200
65338,ORIGNAC,65200
54376,MONTENOY,54760
60555,ROUVROY LES MERLES,60120
76283,FRESLES,76270
29075,GUIPAVAS,29490
69133,MILLERY,69390
29285,TREFLAOUENAN,29440
72007,ARDENAY SUR MERIZE,72370
85139,LE MAZEAU,85420
04199,ST VINCENT SUR JABRON,4200
07063,CHEMINAS,7300
54047,BARISEY LA COTE,54170
26227,PELONNE,26510
76618,PETIT CAUX,76630
86041,BUXEROLLES,86180
82033,CASTELSARRASIN,82100
71555,VARENNES LE GRAND,71240
80482,LIMEUX,80490
58181,MORACHES,58420
61339,PUTANGES LE LAC,61210
27026,AUTHEVERNES,27420
39120,CHATELNEUF,39300
79081,CHAURAY,79180
33485,STE TERRE,33350
77138,COURTOMER,77390
54001,ABAUCOURT,54610
24304,NANTHEUIL,24800
02055,BEAUME,2500
76594,ST JEAN DU CARDONNAY,76150
88306,LE MONT,88210
59619,VILLEREAU,59530
57555,PREVOCOURT,57590
30159,LE MARTINET,30960
40097,EUGENIE LES BAINS,40320
17092,CHARTUZAC,17130
38420,ST MARTIN DE VAULSERRE,38480
43163,RIOTORD,43220
76167,CAUVILLE SUR MER,76930
16131,ESSE,16500
51077,BOUVANCOURT,51140
32372,ST CRICQ,32430
17039,BELLUIRE,17800
52290,LES LOGES,52500
54029,AUDUN LE ROMAN,54560
57174,DESTRY,57340
51198,CRUGNY,51170
52534,VILLIERS EN LIEU,52100
67263,LEMBACH,67510
21265,FIXIN,21220
42261,ST MARTIN LESTRA,42110
71051,BOUZERON,71150
81034,BOISSEZON,81490
67006,ALTENHEIM,67490
14257,EVRECY,14210
25126,CHARNAY,25440
55047,BETHELAINVILLE,55100
39190,DAMPIERRE,39350
21063,BENEUVRE,21290
77042,BOISSY LE CHATEL,77169
50442,LE ROZEL,50340
47088,ESCASSEFORT,47350
09290,SENTEIN,9800
14709,TRACY SUR MER,14117
76497,PETIT COURONNE,76650
97415,ST PAUL,97435
65420,SERE EN LAVEDAN,65400
06030,LE CANNET,6110
59015,ARLEUX,59151
57517,OBERGAILBACH,57720
89465,VILLEPERROT,89140
23105,LAVAVEIX LES MINES,23150
52482,SOULAUCOURT SUR MOUZON,52150
51555,SOUDE,51320
76450,MONTROTY,76220
09303,SURBA,9400
36105,LUREUIL,36220
03321,YZEURE,3400
79106,COUTURE D ARGENSON,79110
85194,LES SABLES D OLONNE,85340
2A240,POGGIOLO,20125
29274,SCAER,29390
08497,WARCQ,8000
10304,PRECY ST MARTIN,10500
19274,USSAC,19270
97415,ST PAUL,97434
29281,TOURCH,29140
57550,PORCELETTE,57890
23060,CHAVANAT,23250
54064,BERTRAMBOIS,54480
34265,ST JEAN DE CORNIES,34160
18174,OSMOY,18390
79076,LA CHAPELLE ST LAURENT,79430
35017,LA BAUSSAINE,35190
51239,ETRECHY,51130
48198,VILLEFORT,48800
50096,CANTELOUP,50330
25045,BATTENANS LES MINES,25640
80312,FINS,80360
88239,HERGUGNEY,88130
56071,GUEHENNO,56420
40020,AURICE,40500
37274,VILLEBOURG,37370
02351,GOUSSANCOURT,2130
82123,MONTBARTIER,82700
17089,LA CHAPELLE DES POTS,17100
22345,TREBRY,22510
78597,SOINDRES,78200
95447,NEUILLY EN VEXIN,95640
34220,LE PUECH,34700
44051,DERVAL,44590
68090,FERRETTE,68480
31471,ST BEAT LEZ,31440
12217,STE CROIX,12260
22070,GUINGAMP,22200
68152,ILLFURTH,68720
76325,GREMONVILLE,76970
67381,PUBERG,67290
63045,BORT L ETANG,63190
33100,CARS,33390
03270,SAZERET,3390
32332,PRENERON,32190
57373,LACHAMBRE,57730
50143,COUDEVILLE SUR MER,50290
07281,ST PERAY,7130
23092,GLENIC,23380
42157,NOAILLY,42640
57583,RICHEVAL,57830
29141,LOQUEFFRET,29530
85214,STE FOY,85150
17289,PREGUILLAC,17460
41230,ST SULPICE DE POMMERAY,41000
18228,ST OUTRILLE,18310
51150,CHERVILLE,51150
42035,CEZAY,42130
98721,HIKUERU,98790
21439,MONTOILLOT,21540
70468,ST MARCEL,70500
11271,PALAIRAC,11330
07064,LE CHEYLARD,7160
21253,ETALANTE,21510
34190,OUPIA,34210
69140,MORANCE,69480
81218,PUYGOUZON,81120
67275,LUPSTEIN,67490
25207,DUNG,25550
62277,DROCOURT,62320
54104,BUISSONCOURT,54110
39527,TAXENNE,39350
27422,MUIDS,27430
2A326,TOLLA,20117
55459,ST JOIRE,55130
45194,MARDIE,45430
27495,LA ROQUETTE,27700
22311,ST LORMEL,22130
70002,ABONCOURT GESINCOURT,70500
69081,ECULLY,69130
57036,ATTILLONCOURT,57170
21304,GRANCEY LE CHATEAU NEUVELLE,21580
38453,ST ROMANS,38160
62191,CAFFIERS,62132
82096,LA VILLE DIEU DU TEMPLE,82290
48083,LES LAUBIES,48700
45226,NEUVY EN SULLIAS,45510
76434,MESNIL RAOUL,76520
72085,COGNERS,72310
84053,GRILLON,84600
04210,SOLEILHAS,4120
33467,ST QUENTIN DE CAPLONG,33220
86079,LA ROCHE RIGAULT,86200
79230,ROM,79120
64252,GURMENCON,64400
95365,MAREIL EN FRANCE,95850
89256,MIGE,89580
30129,GENERARGUES,30140
52413,RACHECOURT SUZEMONT,52130
87138,ST BONNET BRIANCE,87260
15013,AURIAC L EGLISE,15500
68372,WILLER SUR THUR,68760
55565,VILLERS SOUS PAREID,55160
17446,THORS,17160
39581,VITREUX,39350
32224,MAIGNAUT TAUZIA,32310
31335,MAYREGNE,31110
61483,BAGNOLES DE L ORNE NORMANDIE,61140
03019,BEAULON,3230
47170,MONBAHUS,47290
88308,MONT LES NEUFCHATEAU,88300
70268,GEZIER ET FONTENELAY,70700
97133,VIEUX FORT,97141
54360,MENIL LA TOUR,54200
13001,AIX EN PROVENCE,13290
62078,BALINGHEM,62610
41035,CHAMPIGNY EN BEAUCE,41330
52178,DOULEVANT LE CHATEAU,52110
26165,LIVRON SUR DROME,26250
76291,FROBERVILLE,76400
11031,BELFORT SUR REBENTY,11140
31271,LANTA,31570
40146,LATRILLE,40800
35275,ST GILLES,35590
88080,BULT,88700
56006,AUGAN,56800
07292,ST ROMAIN D AY,7290
21663,VENAREY LES LAUMES,21150
73212,VAL D ARC,73220
61329,LE PIN LA GARENNE,61400
11090,CEPIE,11300
07158,MEZILHAC,7530
42155,NERVIEUX,42510
16182,LESTERPS,16420
54158,DOLCOURT,54170
32095,CAUSSENS,32100
35265,ST DOMINEUC,35190
58134,IMPHY,58160
46284,ST MICHEL LOUBEJOU,46130
14198,CRESSEVEUILLE,14430
52012,ANNONVILLE,52230
80780,VAUDRICOURT,80230
67364,OSTHOUSE,67150
48071,GRANDVALS,48260
22150,LE MERZER,22200
67250,KRIEGSHEIM,67170
49266,ST AUGUSTIN DES BOIS,49170
92073,SURESNES,92150
71399,ST CHRISTOPHE EN BRIONNAIS,71800
46276,ST MARTIN LABOUVAL,46330
76074,LA BELLIERE,76440
90076,PEROUSE,90160
77515,VILLEROY,77410
45029,BEAULIEU SUR LOIRE,45630
18240,SANCERGUES,18140
61435,ST NICOLAS DE SOMMAIRE,61550
84088,PERNES LES FONTAINES,84210
11086,CAVES,11510
59093,BOULOGNE SUR HELPE,59440
38324,PRIMARETTE,38270
74144,JONZIER EPAGNY,74520
21320,IZIER,21110
23131,MERINCHAL,23420
02172,CHAUDUN,2200
2B301,SAN GAVINO DI TENDA,20246
62457,HOUDAIN,62150
22044,COETMIEUX,22400
76187,CONTREMOULINS,76400
36063,DEOLS,36130
14586,ST GERMAIN DU PERT,14230
35069,CHATEAUGIRON,35410
59601,TRELON,59132
2B182,OCCHIATANA,20226
30074,CAUSSE BEGON,30750
19054,CHENAILLER MASCHEIX,19120
87061,DROUX,87190
77220,GUERCHEVILLE,77760
74085,LES CONTAMINES MONTJOIE,74170
06010,LE BAR SUR LOUP,6620
71089,LA CHAPELLE DE BRAGNY,71240
26261,REAUVILLE,26230
55084,BROUSSEY EN BLOIS,55190
35097,DOMALAIN,35680
82076,L HONOR DE COS,82130
60053,BEAULIEU LES FONTAINES,60310
85101,LE GIVRE,85540
38422,ST MARTIN D URIAGE,38410
77409,ST GERMAIN LAVAL,77130
14062,BENY SUR MER,14440
15166,ROUMEGOUX,15290
51086,BREUIL SUR VESLE,51140
27673,VATTEVILLE,27430
14354,LANGRUNE SUR MER,14830
22342,TREBEDAN,22980
60238,FLEURINES,60700
31295,LESPUGUE,31350
97117,LE MOULE,97160
65203,GEZ EZ ANGLES,65100
80061,BEAUCAMPS LE JEUNE,80430
86058,LA CHAPELLE MOULIERE,86210
30148,LIOUC,30260
77386,RECLOSES,77760
42044,LE CHAMBON FEUGEROLLES,42500
80056,BAVELINCOURT,80260
10029,BALNOT SUR LAIGNES,10110
35296,ST MEDARD SUR ILLE,35250
55116,LE CLAON,55120
63033,BEAUMONT LES RANDAN,63310
74070,CHENS SUR LEMAN,74140
11089,CENNE MONESTIES,11170
50013,ANNEVILLE EN SAIRE,50760
48037,CHADENET,48190
26335,SALLES SOUS BOIS,26770
52122,CHAUMONT LA VILLE,52150
71110,CHASSIGNY SOUS DUN,71170
40213,ORX,40230
53202,ST BERTHEVIN LA TANNIERE,53220
90035,DORANS,90400
25263,GELLIN,25240
81271,ST SULPICE LA POINTE,81370
31410,PECHBONNIEU,31140
80025,ARGOULES,80120
61167,LA FERTE EN OUCHE,61550
09132,GAUDIES,9700
91086,BONDOUFLE,91070
63465,VIVEROLS,63840
27335,HEUDREVILLE SUR EURE,27400
10094,CHAVANGES,10330
21120,LA BUSSIERE SUR OUCHE,21360
39293,LESCHERES,39170
70533,VELLEFREY ET VELLEFRANGE,70700
68244,OBERMORSCHWIHR,68420
66227,VILLENEUVE DE LA RAHO,66180
08297,MONTCORNET,8090
27104,BOURG BEAUDOUIN,27380
23262,VIGEVILLE,23140
31515,ST RUSTICE,31620
38027,BARRAUX,38530
77043,BOITRON,77750
17100,CHERAC,17610
12147,MONTAGNOL,12360
87013,BERSAC SUR RIVALIER,87370
85147,MONTOURNAIS,85700
68282,ROMAGNY,68210
68290,RUSTENHART,68740
48144,STE CROIX VALLEE FRANCAISE,48110
59214,ESTREES,59151
80714,ST QUENTIN LA MOTTE CROIX AU BAILLY,80880
14298,GEFOSSE FONTENAY,14230
51619,LE VIEIL DAMPIERRE,51330
10249,MONTIERAMEY,10270
61497,VALFRAMBERT,61250
83110,ROUGIERS,83170
55094,BUZY DARMONT,55400
67068,BUSWILLER,67350
02207,COMMENCHON,2300
18114,INEUIL,18160
65097,BONREPOS,65330
14096,BREMOY,14260
17449,TONNAY CHARENTE,17430
98828,SARRAMEA,98882
50641,VILLIERS FOSSARD,50680
22333,ST VRAN,22230
86126,LEIGNES SUR FONTAINE,86300
11117,DAVEJEAN,11330
64180,CASTETPUGON,64330
08141,DOMMERY,8460
42022,BONSON,42160
51368,MINAUCOURT LE MESNIL LES HURLUS,51800
63123,COURNOLS,63450
23011,AULON,23210
58246,ST HONORE LES BAINS,58360
27677,VENON,27110
51148,CHEPPES LA PRAIRIE,51240
05178,VENTAVON,5300
77248,LESCHES,77450
51499,ST MARD LES ROUFFY,51130
73026,AVRIEUX,73500
52149,COURCELLES SUR BLAISE,52110
38374,ST CHEF,38890
45086,CHATILLON LE ROI,45480
71472,ST PRIX,71990
57013,ALSTING,57515
70016,AMONT ET EFFRENEY,70310
95150,CHAUSSY,95710
27320,LA HAYE DU THEIL,27370
80545,MEZIERES EN SANTERRE,80110
11313,RICAUD,11400
01145,DOMPIERRE SUR VEYLE,1240
38141,CULIN,38300
93063,ROMAINVILLE,93230
02167,CHASSEMY,2370
16081,LA CHAPELLE,16140
62228,CLERQUES,62890
21130,CHAMBEIRE,21110
24156,LA DOUZE,24330
60647,TROSLY BREUIL,60350
02723,SOIZE,2340
51520,ST UTIN,51290
80705,ST LEGER LES AUTHIE,80560
55239,HAUMONT PRES SAMOGNEUX,55100
35119,GENNES SUR SEICHE,35370
52174,DONCOURT SUR MEUSE,52150
68212,MOERNACH,68480
04236,VERGONS,4170
72016,AUVERS LE HAMON,72300
22255,LA PRENESSAYE,22210
79077,BEUGNON THIREUIL,79130
50504,ST LOUET SUR VIRE,50420
69135,DEUX GROSNES,69430
21010,ALOXE CORTON,21420
54600,XOUSSE,54370
77431,ST PIERRE LES NEMOURS,77140
08189,GIRONDELLE,8260
50546,BOURGVALLEES,50750
74253,ST SIXT,74800
55106,CHATTANCOURT,55100
08008,AMAGNE,8300
11163,GINCLA,11140
45246,PANNECIERES,45300
65191,GAZOST,65100
14731,VAUVILLE,14800
90023,CHAUX,90330
65022,ARCIZANS DESSUS,65400
59175,DIMONT,59216
11029,BELCASTEL ET BUC,11580
85161,NIEUL LE DOLENT,85430
71116,CHATENAY,71800
27187,CRIQUEBEUF LA CAMPAGNE,27110
77512,VILLENEUVE SUR BELLOT,77510
23076,EVAUX LES BAINS,23110
64410,MOURENX,64150
57637,SCHNECKENBUSCH,57400
70540,VELLOREILLE LES CHOYE,70700
77432,ST REMY LA VANNE,77320
67010,ANDLAU,67140
14271,FLEURY SUR ORNE,14123
54005,AFFRACOURT,54740
88179,FOUCHECOURT,88320
80749,TERRAMESNIL,80600
09033,BAGERT,9230
08347,PUILLY ET CHARBEAUX,8370
57076,BEYREN LES SIERCK,57570
52385,PERRUSSE,52240
69116,LIMONEST,69760
50041,LA HAGUE,50460
14044,BASLY,14610
40191,MONTAUT,40500
62418,HAUTEVILLE,62810
49364,VAUDELNAY,49260
11387,TAURIZE,11220
09140,IGNAUX,9110
71318,MONTPONT EN BRESSE,71470
62664,POMMIER,62111
58214,POUGUES LES EAUX,58320
61039,LA BELLIERE,61570
51152,CHIGNY LES ROSES,51500
09125,FOUGAX ET BARRINEUF,9300
76260,FERRIERES EN BRAY,76220
01282,OUTRIAZ,1430
87008,LA BAZEUGE,87210
61225,LIGNERES,61240
33212,LABESCAU,33690
59286,HAUBOURDIN,59320
60182,LE CROCQ,60120
01146,DOMPIERRE SUR CHALARONNE,1400
59029,AUCHY LEZ ORCHIES,59310
21375,MANLAY,21430
80040,AUMATRE,80140
39105,CHAPOIS,39300
11140,FERRALS LES CORBIERES,11200
43198,ST JEAN LACHALM,43510
09199,MONTAUT,9700
2B009,ALERIA,20270
77429,ST OUEN SUR MORIN,77750
32462,VIC FEZENSAC,32190
62070,BAILLEUL AUX CORNAILLES,62127
08365,RIMOGNE,8150
66162,RIGARDA,66320
02057,BEAUREVOIR,2110
35159,LOURMAIS,35270
62725,ROYON,62990
89077,CHAMPS SUR YONNE,89290
52234,HACOURT,52150
02625,PROIX,2120
66171,ST CYPRIEN,66750
95078,BOISSY L AILLERIE,95650
25149,CHENECEY BUILLON,25440
25313,HYEVRE PAROISSE,25110
33219,LA LANDE DE FRONSAC,33240
95287,GRISY LES PLATRES,95810
02834,WISSIGNICOURT,2320
57754,XANREY,57630
67320,NEUVE EGLISE,67220
32256,MIRANDE,32300
17160,FLOIRAC,17120
02545,LA NEUVILLE BOSMONT,2250
24133,LA COQUILLE,24450
30075,CAVEIRAC,30820
41284,VILLENEUVE FROUVILLE,41290
88470,LE THOLY,88530
01339,ST BERNARD,1600
37125,LEMERE,37120
40042,BIARROTTE,40390
02583,PANCY COURTECON,2860
22315,ST MAUDEZ,22980
80339,FOUQUESCOURT,80170
67490,THANVILLE,67220
29062,GOUEZEC,29190
61060,BRETHEL,61270
21463,NORMIER,21390
69174,LES SAUVAGES,69170
01283,OYONNAX,1100
94021,CHEVILLY LARUE,94550
72164,LIVET EN SAOSNOIS,72610
46263,BARGUELONNE EN QUERCY,46800
38445,ST PIERRE DE MESAGE,38220
07300,ST THOME,7220
30313,SAUZET,30190
28015,AUNEAU BLEURY ST SYMPHORIEN,28700
68335,THANNENKIRCH,68590
24136,COUBJOURS,24390
17396,ST SAUVEUR D AUNIS,17540
86025,BETHINES,86310
74305,VILLE LA GRAND,74100
77297,MONDREVILLE,77570
71324,MOROGES,71390
31550,SOUEICH,31160
23108,LEYRAT,23600
10003,AIX VILLEMAUR PALIS,10160
68143,PORTE DU RIED,68320
76389,LINTOT LES BOIS,76590
64364,MACAYE,64240
51081,BRANSCOURT,51140
22277,ST BRANDAN,22800
54332,MAIDIERES,54700
31488,ST JEAN,31240
16340,ST MEME LES CARRIERES,16720
05066,LA HAUTE BEAUME,5140
34140,LIGNAN SUR ORB,34490
87047,COMPREIGNAC,87140
01038,BENY,1370
52060,BOURBONNE LES BAINS,52400
15022,BONNAC,15500
01410,SONTHONNAX LA MONTAGNE,1580
63471,YOUX,63700
24230,LARZAC,24170
54564,VIEVILLE EN HAYE,54470
55549,VERY,55270
86252,SAMMARCOLLES,86200
57705,VELVING,57220
03024,BERT,3130
48148,ST ETIENNE VALLEE FRANCAISE,48330
36113,MARTIZAY,36220
50370,NEHOU,50390
18192,REIGNY,18270
76100,BLAINVILLE CREVON,76116
26177,MARSAZ,26260
78557,ST HILARION,78125
16381,THEIL RABIER,16240
23260,VIDAILLAT,23250
29087,LE JUCH,29100
54113,CHAMPENOUX,54280
63104,LA CHAULME,63660
85199,ST AUBIN LA PLAINE,85210
57546,PLESNOIS,57140
59453,OUDEZEELE,59670
97501,MIQUELON LANGLADE,97500
02485,MISSY AUX BOIS,2200
76605,STE MARGUERITE SUR MER,76119
23055,CHATELARD,23700
35268,ST GANTON,35550
24294,MONTPON MENESTEROL,24700
84146,VILLEDIEU,84110
26307,ST JEAN EN ROYANS,26190
85094,FOUSSAIS PAYRE,85240
70401,OVANCHES,70360
17321,ST CREPIN,17380
39331,MIGNOVILLARD,39250
88083,CERTILLEUX,88300
68338,TURCKHEIM,68230
